É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2021/04/05 10:36:21

,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj
1984/1/8,0.0,8,1,2.4,8,,,1,-1.9,8,,,1,,,0,1,,,0,,,,1,13.1,0,8,1,28.8,8,1,,,0,,,,1,,,0,1,3.0,8,1,18.9,8,,,ñkìå,8,1,22.6,8,,,ñkìå,8,1,,0,1,56,8,1,3.4,8,1,38,8,,,1,981.9,8,1,984.4,8,1,,,0,,,,1,10.0,8,1,,8,1,,8,1
1984/1/9,-0.1,8,1,1.2,8,,,1,-1.1,8,,,1,,,0,1,,,0,,,,1,4.3,0,8,1,21.5,8,1,,,0,,,,1,,,0,1,7.4,8,1,13.5,8,,,ñkìå,8,1,16.6,8,,,ñkìå,8,1,,0,1,81,8,1,4.9,8,1,69,8,,,1,983.6,8,1,986.2,8,1,,,0,,,,1,10.0,8,1,,8,1,,8,1
1984/1/10,0.8,8,1,3.4,8,,,1,-2.1,8,,,1,,,0,1,,,0,,,,1,17.3,0,8,1,30.4,8,1,,,0,,,,1,,,0,1,4.5,8,1,8.8,8,,,ìåñkìå,8,1,10.6,8,,,ìåñkìå,8,1,,0,1,60,8,1,3.8,8,1,40,8,,,1,992.6,8,1,995.1,8,1,,,0,,,,1,4.8,8,1,,8,1,,8,1
1984/1/11,-2.3,8,1,0.6,8,,,1,-5.2,8,,,1,,,0,1,,,0,,,,1,21.6,0,8,1,33.3,8,1,,,0,,,,1,,,0,1,2.3,8,1,5.0,8,,,ìÏ,8,1,6.2,8,,,ìÏ,8,1,,0,1,74,8,1,3.8,8,1,62,8,,,1,988.8,8,1,991.4,8,1,,,0,,,,1,1.0,8,1,,8,1,,8,1
1984/1/12,-2.3,8,1,1.2,8,,,1,-6.5,8,,,1,,,0,1,,,0,,,,1,21.7,0,8,1,33.4,8,1,,,0,,,,1,,,0,1,2.2,8,1,5.7,8,,,ìÏ,8,1,7.0,8,,,ìÏ,8,1,,0,1,72,8,1,3.6,8,1,48,8,,,1,988.3,8,1,990.9,8,1,,,0,,,,1,0.3,8,1,,8,1,,8,1
1984/1/13,1.5,8,1,4.7,8,,,1,-2.6,8,,,1,,,0,1,,,0,,,,1,21.4,0,8,1,33.0,8,1,,,0,,,,1,,,0,1,2.4,8,1,6.9,8,,,ìåñkìå,8,1,8.3,8,,,ìåñkìå,8,1,,0,1,47,8,1,3.2,8,1,35,8,,,1,987.3,8,1,989.8,8,1,,,0,,,,1,0.3,8,1,,8,1,,8,1
1984/1/14,2.4,8,1,7.0,8,,,1,-2.1,8,,,1,,,0,1,,,0,,,,1,20.7,0,8,1,32.4,8,1,,,0,,,,1,,,0,1,4.4,8,1,12.0,8,,,ìåñkìå,8,1,15.1,8,,,ìåñkìå,8,1,,0,1,58,8,1,4.2,8,1,43,8,,,1,986.2,8,1,988.7,8,1,,,0,,,,1,1.3,8,1,,8,1,,8,1
1984/1/15,-3.9,8,1,-0.4,8,,,1,-6.4,8,,,1,,,0,1,,,0,,,,1,10.9,0,8,1,21.4,8,1,,,0,,,,1,,,0,1,2.1,8,1,4.4,8,,,ñk,8,1,6.1,8,,,ñk,8,1,,0,1,85,8,1,3.9,8,1,74,8,,,1,985.7,8,1,988.3,8,1,,,0,,,,1,8.3,8,1,,8,1,,8,1
1984/1/16,-1.9,8,1,0.1,8,,,1,-4.2,8,,,1,,,0,1,,,0,,,,1,6.3,0,8,1,20.1,8,1,,,0,,,,1,,,0,1,5.5,8,1,9.7,8,,,ñkñkìå,8,1,12.9,8,,,ñkñkìå,8,1,,0,1,84,8,1,4.4,8,1,75,8,,,1,988.6,8,1,991.2,8,1,,,0,,,,1,10.0,8,1,,8,1,,8,1
1984/1/17,1.0,8,1,4.6,8,,,1,-2.5,8,,,1,,,0,1,,,0,,,,1,16.0,0,8,1,28.6,8,1,,,0,,,,1,,,0,1,1.3,8,1,4.1,8,,,ìÏ,8,1,5.5,8,,,ìÏ,8,1,,0,1,68,8,1,4.4,8,1,40,8,,,1,993.8,8,1,996.4,8,1,,,0,,,,1,3.0,8,1,,8,1,,8,1
1984/1/18,-0.4,8,1,2.0,8,,,1,-4.1,8,,,1,,,0,1,,,0,,,,1,20.4,0,8,1,31.5,8,1,,,0,,,,1,,,0,1,3.6,8,1,9.0,8,,,ìåñkìå,8,1,11.2,8,,,ìåñkìå,8,1,,0,1,57,8,1,3.4,8,1,40,8,,,1,1003.7,8,1,1006.3,8,1,,,0,,,,1,0.0,8,1,,8,1,,8,1
1984/1/19,1.0,8,1,4.9,8,,,1,-2.6,8,,,1,,,0,1,,,0,,,,1,20.2,0,8,1,31.2,8,1,,,0,,,,1,,,0,1,5.4,8,1,13.3,8,,,ìå,8,1,17.0,8,,,ìå,8,1,,0,1,49,8,1,3.2,8,1,32,8,,,1,997.5,8,1,1000.1,8,1,,,0,,,,1,0.0,8,1,,8,1,,8,1
1984/1/20,-0.6,8,1,1.9,8,,,1,-3.3,8,,,1,,,0,1,,,0,,,,1,18.1,0,8,1,30.7,8,1,,,0,,,,1,,,0,1,5.1,8,1,13.1,8,,,ìåñkìå,8,1,16.6,8,,,ìåñkìå,8,1,,0,1,52,8,1,3.1,8,1,40,8,,,1,995.3,8,1,997.9,8,1,,,0,,,,1,2.3,8,1,,8,1,,8,1
1984/1/21,0.1,8,1,3.1,8,,,1,-4.1,8,,,1,,,0,1,,,0,,,,1,19.0,0,8,1,30.5,8,1,,,0,,,,1,,,0,1,3.2,8,1,11.4,8,,,ìåñkìå,8,1,14.0,8,,,ìåñkìå,8,1,,0,1,54,8,1,3.3,8,1,36,8,,,1,998.6,8,1,1001.2,8,1,,,0,,,,1,2.0,8,1,,8,1,,8,1
1984/1/22,2.0,8,1,4.7,8,,,1,-1.0,8,,,1,,,0,1,,,0,,,,1,17.6,0,8,1,30.0,8,1,,,0,,,,1,,,0,1,5.9,8,1,15.4,8,,,ìå,8,1,19.6,8,,,ìå,8,1,,0,1,55,8,1,3.9,8,1,45,8,,,1,996.3,8,1,998.9,8,1,,,0,,,,1,7.3,8,1,,8,1,,8,1
1984/1/23,0.8,8,1,2.6,8,,,1,-1.7,8,,,1,,,0,1,,,0,,,,1,17.1,0,8,1,28.3,8,1,,,0,,,,1,,,0,1,5.1,8,1,13.9,8,,,ìå,8,1,17.0,8,,,ìå,8,1,,0,1,57,8,1,3.8,8,1,47,8,,,1,988.9,8,1,991.5,8,1,,,0,,,,1,7.3,8,1,,8,1,,8,1
1984/1/24,2.2,8,1,6.1,8,,,1,-1.8,8,,,1,,,0,1,,,0,,,,1,19.5,0,8,1,29.4,8,1,,,0,,,,1,,,0,1,4.8,8,1,13.7,8,,,ìåñkìå,8,1,16.5,8,,,ìåñkìå,8,1,,0,1,53,8,1,3.8,8,1,34,8,,,1,984.2,8,1,986.7,8,1,,,0,,,,1,3.5,8,1,,8,1,,8,1
1984/1/25,2.6,8,1,6.0,8,,,1,-0.3,8,,,1,,,0,1,,,0,,,,1,16.7,0,8,1,27.4,8,1,,,0,,,,1,,,0,1,7.8,8,1,16.6,8,,,ìåñkìå,8,1,21.2,8,,,ìåñkìå,8,1,,0,1,58,8,1,4.3,8,1,45,8,,,1,987.1,8,1,989.6,8,1,,,0,,,,1,5.5,8,1,,8,1,,8,1
1984/1/26,1.5,8,1,5.6,8,,,1,-1.4,8,,,1,,,0,1,,,0,,,,1,15.2,0,8,1,27.6,8,1,,,0,,,,1,,,0,1,4.6,8,1,13.6,8,,,ìå,8,1,16.6,8,,,ìå,8,1,,0,1,50,8,1,3.5,8,1,31,8,,,1,989.3,8,1,991.9,8,1,,,0,,,,1,3.8,8,1,,8,1,,8,1
1984/1/27,0.3,8,1,3.6,8,,,1,-2.5,8,,,1,,,0,1,,,0,,,,1,17.8,0,8,1,28.2,8,1,,,0,,,,1,,,0,1,4.2,8,1,11.3,8,,,ìåñkìå,8,1,13.8,8,,,ìå,8,1,,0,1,55,8,1,3.5,8,1,35,8,,,1,991.5,8,1,994.0,8,1,,,0,,,,1,3.0,8,1,,8,1,,8,1
1984/1/28,0.2,8,1,3.6,8,,,1,-3.5,8,,,1,,,0,1,,,0,,,,1,18.3,0,8,1,27.1,8,1,,,0,,,,1,,,0,1,3.6,8,1,9.5,8,,,ìåñkìå,8,1,12.4,8,,,ìåñkìå,8,1,,0,1,55,8,1,3.4,8,1,42,8,,,1,994.2,8,1,996.8,8,1,,,0,,,,1,4.0,8,1,,8,1,,8,1
1984/1/29,1.1,8,1,4.5,8,,,1,-1.4,8,,,1,,,0,1,,,0,,,,1,13.6,0,8,1,25.2,8,1,,,0,,,,1,,,0,1,5.8,8,1,12.6,8,,,ìåñkìå,8,1,15.3,8,,,ìåñkìå,8,1,,0,1,55,8,1,3.7,8,1,40,8,,,1,995.5,8,1,998.0,8,1,,,0,,,,1,4.8,8,1,,8,1,,8,1
1984/1/30,0.9,8,1,4.2,8,,,1,-2.7,8,,,1,,,0,1,,,0,,,,1,18.4,0,8,1,26.5,8,1,,,0,,,,1,,,0,1,3.8,8,1,12.0,8,,,ìåñkìå,8,1,16.8,8,,,ìå,8,1,,0,1,60,8,1,3.9,8,1,49,8,,,1,992.2,8,1,994.8,8,1,,,0,,,,1,5.5,8,1,,8,1,,8,1
1984/1/31,-0.2,8,1,2.3,8,,,1,-1.9,8,,,1,,,0,1,,,0,,,,1,11.1,0,8,1,23.2,8,1,,,0,,,,1,,,0,1,7.9,8,1,14.5,8,,,ñkìå,8,1,18.9,8,,,ñkìå,8,1,,0,1,71,8,1,4.3,8,1,55,8,,,1,998.4,8,1,1001.0,8,1,,,0,,,,1,9.0,8,1,,8,1,,8,1
1984/2/1,-0.8,8,1,1.8,8,,,1,-4.0,8,,,1,,,0,1,,,0,,,,1,14.4,0,8,1,25.3,8,1,,,0,,,,1,,,0,1,4.8,8,1,11.0,8,,,ìåñkìå,8,1,12.6,8,,,ìåñkìå,8,1,,0,1,58,8,1,3.4,8,1,39,8,,,1,998.2,8,1,1000.8,8,1,,,0,,,,1,5.0,8,1,,8,1,,8,1
1984/2/2,-1.9,8,1,1.1,8,,,1,-4.9,8,,,1,,,0,1,,,0,,,,1,17.4,0,8,1,25.8,8,1,,,0,,,,1,,,0,1,2.2,8,1,6.0,8,,,ìÏìÏêº,8,1,7.3,8,,,ìÏìÏêº,8,1,,0,1,55,8,1,2.9,8,1,38,8,,,1,993.4,8,1,996.0,8,1,,,0,,,,1,4.8,8,1,,8,1,,8,1
1984/2/3,-1.6,8,1,1.2,8,,,1,-6.2,8,,,1,,,0,1,,,0,,,,1,17.4,0,8,1,25.7,8,1,,,0,,,,1,,,0,1,3.4,8,1,8.5,8,,,ñkìå,8,1,12.5,8,,,ñkìå,8,1,,0,1,64,8,1,3.5,8,1,47,8,,,1,997.7,8,1,1000.3,8,1,,,0,,,,1,7.3,8,1,,8,1,,8,1
1984/2/4,-1.3,8,1,0.7,8,,,1,-3.7,8,,,1,,,0,1,,,0,,,,1,13.7,0,8,1,21.5,8,1,,,0,,,,1,,,0,1,4.1,8,1,7.6,8,,,ñkìå,8,1,9.7,8,,,ñkìå,8,1,,0,1,64,8,1,3.5,8,1,57,8,,,1,994.6,8,1,997.2,8,1,,,0,,,,1,9.8,8,1,,8,1,,8,1
1984/2/5,-1.0,8,1,2.7,8,,,1,-4.4,8,,,1,,,0,1,,,0,,,,1,16.8,0,8,1,25.4,8,1,,,0,,,,1,,,0,1,2.6,8,1,6.0,8,,,ìÏ,8,1,7.3,8,,,ìÏ,8,1,,0,1,63,8,1,3.6,8,1,45,8,,,1,992.4,8,1,995.0,8,1,,,0,,,,1,2.8,8,1,,8,1,,8,1
1984/2/6,0.3,8,1,3.4,8,,,1,-3.6,8,,,1,,,0,1,,,0,,,,1,17.7,0,8,1,25.1,8,1,,,0,,,,1,,,0,1,3.2,8,1,6.9,8,,,ñkìå,8,1,9.3,8,,,ñkìå,8,1,,0,1,53,8,1,3.3,8,1,37,8,,,1,1000.0,8,1,1002.6,8,1,,,0,,,,1,2.8,8,1,,8,1,,8,1
