É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2021/04/05 10:35:34

,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj
1986/1/8,0.5,8,1,2.9,8,,,1,-1.4,8,,,1,,,0,1,,,0,,,,1,4.8,0,8,1,19.4,8,1,,,0,,,,1,,,0,1,8.9,8,1,15.3,8,,,ìåñkìå,8,1,20.2,8,,,ñkìå,8,1,,0,1,60,8,1,3.9,8,1,54,8,,,1,982.5,8,1,985.0,8,1,979.6,0,8,,,,1,9.8,8,1,,8,1,,8,1
1986/1/9,0.4,8,1,2.5,8,,,1,-1.1,8,,,1,,,0,1,,,0,,,,1,16.9,0,8,1,33.3,8,1,,,0,,,,1,,,0,1,9.0,8,1,17.5,8,,,ñkìå,8,1,21.4,8,,,ñkìå,8,1,,0,1,73,8,1,4.6,8,1,62,8,,,1,975.9,8,1,978.4,8,1,976.6,0,8,,,,1,7.5,8,1,,8,1,,8,1
1986/1/10,0.7,8,1,3.4,8,,,1,-0.8,8,,,1,,,0,1,,,0,,,,1,6.4,0,8,1,22.8,8,1,,,0,,,,1,,,0,1,6.0,8,1,19.5,8,,,ñkìå,8,1,23.2,8,,,ñkìå,8,1,,0,1,77,8,1,4.9,8,1,66,8,,,1,978.4,8,1,980.9,8,1,975.8,0,8,,,,1,9.5,8,1,,8,1,,8,1
1986/1/11,2.2,8,1,5.4,8,,,1,-0.3,8,,,1,,,0,1,,,0,,,,1,5.4,0,8,1,21.3,8,1,,,0,,,,1,,,0,1,5.8,8,1,19.8,8,,,ìåñkìå,8,1,24.4,8,,,ìåñkìå,8,1,,0,1,68,8,1,4.7,8,1,52,8,,,1,986.9,8,1,989.4,8,1,,,0,,,,1,10.0,8,1,,8,1,,8,1
1986/1/12,1.1,8,1,2.7,8,,,1,0.0,8,,,1,,,0,1,,,0,,,,1,11.5,0,8,1,26.3,8,1,,,0,,,,1,,,0,1,16.2,8,1,23.9,8,,,ìåñkìå,8,1,29.0,8,,,ìåñkìå,8,1,,0,1,72,8,1,4.7,8,1,53,8,,,1,994.8,8,1,997.4,8,1,,,0,,,,1,9.3,8,1,,8,1,,8,1
1986/1/13,1.2,8,1,3.4,8,,,1,-1.2,8,,,1,,,0,1,,,0,,,,1,18.4,0,8,1,31.3,8,1,,,0,,,,1,,,0,1,4.1,8,1,7.5,8,,,ìÏìÏêº,8,1,9.8,8,,,ìÏìÏêº,8,1,,0,1,75,8,1,5.0,8,1,55,8,,,1,999.7,8,1,1002.3,8,1,,,0,,,,1,2.3,8,1,,8,1,,8,1
1986/1/14,-1.4,8,1,1.8,8,,,1,-4.8,8,,,1,,,0,1,,,0,,,,1,20.1,0,8,1,31.1,8,1,,,0,,,,1,,,0,1,2.3,8,1,5.0,8,,,êºìÏêº,8,1,6.9,8,,,êºìÏêº,8,1,,0,1,76,8,1,4.2,8,1,61,8,,,1,994.1,8,1,996.7,8,1,,,0,,,,1,2.3,8,1,,8,1,,8,1
1986/1/15,-0.8,8,1,2.8,8,,,1,-5.7,8,,,1,,,0,1,,,0,,,,1,18.0,0,8,1,31.3,8,1,,,0,,,,1,,,0,1,3.3,8,1,11.8,8,,,ñkñkìå,8,1,14.2,8,,,ñkñkìå,8,1,,0,1,79,8,1,4.5,8,1,65,8,,,1,993.2,8,1,995.8,8,1,,,0,,,,1,3.5,8,1,,8,1,,8,1
1986/1/16,-0.2,8,1,4.1,8,,,1,-6.0,8,,,1,,,0,1,,,0,,,,1,20.9,0,8,1,31.4,8,1,,,0,,,,1,,,0,1,1.4,8,1,4.6,8,,,êº,8,1,5.4,8,,,êº,8,1,,0,1,63,8,1,3.8,8,1,40,8,,,1,990.5,8,1,993.1,8,1,,,0,,,,1,0.0,8,1,,8,1,,8,1
1986/1/17,-1.9,8,1,2.3,8,,,1,-6.7,8,,,1,,,0,1,,,0,,,,1,18.8,0,8,1,31.6,8,1,,,0,,,,1,,,0,1,2.3,8,1,5.3,8,,,êº,8,1,6.9,8,,,êº,8,1,,0,1,76,8,1,4.0,8,1,48,8,,,1,987.0,8,1,989.6,8,1,,,0,,,,1,0.0,8,1,,8,1,,8,1
1986/1/18,-2.9,8,1,-0.7,8,,,1,-5.7,8,,,1,,,0,1,,,0,,,,1,12.0,0,8,1,28.1,8,1,,,0,,,,1,,,0,1,2.3,8,1,5.4,8,,,ìåñkìå,8,1,7.5,8,,,ñkìå,8,1,,0,1,79,8,1,3.8,8,1,67,8,,,1,988.5,8,1,991.1,8,1,,,0,,,,1,6.3,8,1,,8,1,,8,1
1986/1/19,-1.5,8,1,1.7,8,,,1,-4.9,8,,,1,,,0,1,,,0,,,,1,20.3,0,8,1,30.8,8,1,,,0,,,,1,,,0,1,2.8,8,1,6.5,8,,,ìÏìÏêº,8,1,7.6,8,,,ìÏìÏêº,8,1,,0,1,68,8,1,3.7,8,1,52,8,,,1,992.8,8,1,995.4,8,1,,,0,,,,1,1.8,8,1,,8,1,,8,1
1986/1/20,-2.4,8,1,0.2,8,,,1,-7.7,8,,,1,,,0,1,,,0,,,,1,19.6,0,8,1,30.9,8,1,,,0,,,,1,,,0,1,1.4,8,1,4.2,8,,,ìÏ,8,1,5.0,8,,,ìÏ,8,1,,0,1,64,8,1,3.3,8,1,43,8,,,1,989.4,8,1,992.0,8,1,,,0,,,,1,0.0,8,1,,8,1,,8,1
1986/1/21,-2.2,8,1,1.4,8,,,1,-6.5,8,,,1,,,0,1,,,0,,,,1,19.8,0,8,1,30.4,8,1,,,0,,,,1,,,0,1,3.6,8,1,9.2,8,,,ñkìå,8,1,11.7,8,,,ñkìå,8,1,,0,1,56,8,1,2.8,8,1,45,8,,,1,983.6,8,1,986.2,8,1,,,0,,,,1,0.0,8,1,,8,1,,8,1
1986/1/22,-0.7,8,1,2.4,8,,,1,-4.5,8,,,1,,,0,1,,,0,,,,1,19.1,0,8,1,30.5,8,1,,,0,,,,1,,,0,1,5.1,8,1,11.6,8,,,ìå,8,1,13.8,8,,,ìå,8,1,,0,1,52,8,1,3.0,8,1,35,8,,,1,985.4,8,1,987.9,8,1,,,0,,,,1,2.8,8,1,,8,1,,8,1
1986/1/23,-2.3,8,1,1.1,8,,,1,-6.0,8,,,1,,,0,1,,,0,,,,1,19.6,0,8,1,29.9,8,1,,,0,,,,1,,,0,1,2.7,8,1,7.5,8,,,ìåñkìå,8,1,10.3,8,,,ñkìå,8,1,,0,1,49,8,1,2.6,8,1,29,8,,,1,983.8,8,1,986.4,8,1,,,0,,,,1,0.3,8,1,,8,1,,8,1
1986/1/24,-2.7,8,1,0.5,8,,,1,-7.1,8,,,1,,,0,1,,,0,,,,1,19.2,0,8,1,28.9,8,1,,,0,,,,1,,,0,1,1.4,8,1,3.6,8,,,ñkìå,8,1,5.1,8,,,ñkìå,8,1,,0,1,63,8,1,3.1,8,1,50,8,,,1,986.2,8,1,988.8,8,1,,,0,,,,1,0.8,8,1,,8,1,,8,1
1986/1/25,-4.4,8,1,-1.2,8,,,1,-8.5,8,,,1,,,0,1,,,0,,,,1,18.1,0,8,1,29.2,8,1,,,0,,,,1,,,0,1,2.6,8,1,10.0,8,,,ìåñkìå,8,1,11.8,8,,,ìåñkìå,8,1,,0,1,68,8,1,2.9,8,1,47,8,,,1,990.4,8,1,993.0,8,1,,,0,,,,1,2.3,8,1,,8,1,,8,1
1986/1/26,-2.3,8,1,1.6,8,,,1,-6.3,8,,,1,,,0,1,,,0,,,,1,14.9,0,8,1,25.9,8,1,,,0,,,,1,,,0,1,5.4,8,1,11.9,8,,,ìåñkìå,8,1,15.5,8,,,ìåñkìå,8,1,,0,1,53,8,1,2.7,8,1,40,8,,,1,983.1,8,1,985.7,8,1,,,0,,,,1,9.8,8,1,,8,1,,8,1
1986/1/27,-2.5,8,1,1.3,8,,,1,-4.8,8,,,1,,,0,1,,,0,,,,1,11.2,0,8,1,23.8,8,1,,,0,,,,1,,,0,1,6.5,8,1,14.2,8,,,ìåñkìå,8,1,18.6,8,,,ìåñkìå,8,1,,0,1,54,8,1,2.8,8,1,41,8,,,1,979.8,8,1,982.3,8,1,,,0,,,,1,10.0,8,1,,8,1,,8,1
1986/1/28,-2.8,8,1,-0.7,8,,,1,-5.0,8,,,1,,,0,1,,,0,,,,1,11.6,0,8,1,30.8,8,1,,,0,,,,1,,,0,1,3.5,8,1,10.6,8,,,ìåñkìå,8,1,13.8,8,,,ìå,8,1,,0,1,56,8,1,2.8,8,1,42,8,,,1,984.9,8,1,987.5,8,1,,,0,,,,1,8.3,8,1,,8,1,,8,1
1986/1/29,-3.3,8,1,-1.0,8,,,1,-5.9,8,,,1,,,0,1,,,0,,,,1,16.9,0,8,1,34.2,8,1,,,0,,,,1,,,0,1,2.3,8,1,4.9,8,,,ìÏ,8,1,6.7,8,,,ìÏìÏêº,8,1,,0,1,63,8,1,3.0,8,1,46,8,,,1,987.2,8,1,989.8,8,1,,,0,,,,1,3.3,8,1,,8,1,,8,1
1986/1/30,-3.5,8,1,-0.4,8,,,1,-7.2,8,,,1,,,0,1,,,0,,,,1,15.9,0,8,1,29.1,8,1,,,0,,,,1,,,0,1,2.2,8,1,7.5,8,,,ñkñkìå,8,1,9.5,8,,,ñkñkìå,8,1,,0,1,56,8,1,2.6,8,1,45,8,,,1,985.1,8,1,987.7,8,1,,,0,,,,1,9.0,8,1,,8,1,,8,1
1986/1/31,-3.0,8,1,-0.8,8,,,1,-5.4,8,,,1,,,0,1,,,0,,,,1,15.7,0,8,1,31.1,8,1,,,0,,,,1,,,0,1,5.6,8,1,11.0,8,,,ñkìå,8,1,14.4,8,,,ñkìå,8,1,,0,1,58,8,1,2.9,8,1,47,8,,,1,985.4,8,1,988.0,8,1,,,0,,,,1,10.0,8,1,,8,1,,8,1
1986/2/1,-2.9,8,1,-0.9,8,,,1,-5.9,8,,,1,,,0,1,,,0,,,,1,10.5,0,8,1,24.7,8,1,,,0,,,,1,,,0,1,8.1,8,1,13.5,8,,,ìå,8,1,17.2,8,,,ñkìå,8,1,,0,1,61,8,1,3.0,8,1,51,8,,,1,982.6,8,1,985.2,8,1,,,0,,,,1,9.3,8,1,,8,1,,8,1
1986/2/2,-2.0,8,1,-0.8,8,,,1,-3.5,8,,,1,,,0,1,,,0,,,,1,0.7,0,8,1,17.4,8,1,,,0,,,,1,,,0,1,8.7,8,1,14.2,8,,,ñkìå,8,1,18.8,8,,,ñkìå,8,1,,0,1,75,8,1,4.0,8,1,59,8,,,1,987.0,8,1,989.6,8,1,,,0,,,,1,10.0,8,1,,8,1,,8,1
1986/2/3,-2.6,8,1,0.2,8,,,1,-6.2,8,,,1,,,0,1,,,0,,,,1,10.7,0,8,1,26.5,8,1,,,0,,,,1,,,0,1,6.2,8,1,11.6,8,,,ìåñkìå,8,1,14.1,8,,,ìåñkìå,8,1,,0,1,58,8,1,3.0,8,1,47,8,,,1,985.4,8,1,988.0,8,1,,,0,,,,1,5.3,8,1,,8,1,,8,1
1986/2/4,-2.8,8,1,-0.9,8,,,1,-6.3,8,,,1,,,0,1,,,0,,,,1,1.9,0,8,1,16.1,8,1,,,0,,,,1,,,0,1,6.5,8,1,17.5,8,,,ìåñkìå,8,1,22.3,8,,,ìåñkìå,8,1,,0,1,58,8,1,2.8,8,1,48,8,,,1,988.3,8,1,990.9,8,1,,,0,,,,1,8.3,8,1,,8,1,,8,1
1986/2/5,-0.9,8,1,2.0,8,,,1,-3.3,8,,,1,,,0,1,,,0,,,,1,9.7,0,8,1,24.1,8,1,,,0,,,,1,,,0,1,6.0,8,1,14.0,8,,,ìåñkìå,8,1,17.4,8,,,ìåñkìå,8,1,,0,1,63,8,1,3.6,8,1,53,8,,,1,990.7,8,1,993.3,8,1,,,0,,,,1,9.5,8,1,,8,1,,8,1
1986/2/6,-0.7,8,1,1.9,8,,,1,-3.6,8,,,1,,,0,1,,,0,,,,1,12.2,0,8,1,26.0,8,1,,,0,,,,1,,,0,1,3.9,8,1,12.3,8,,,ñkìå,8,1,15.4,8,,,ñkìå,8,1,,0,1,60,8,1,3.5,8,1,46,8,,,1,988.1,8,1,990.6,8,1,,,0,,,,1,10.0,8,1,,8,1,,8,1
