É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2021/04/05 10:35:05

,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj
1987/1/8,0.7,8,1,3.7,8,,,1,-3.0,8,,,1,,,0,1,,,0,,,,1,17.6,0,8,1,33.5,8,1,,,0,,,,1,,,0,1,4.1,8,1,11.2,8,,,ñkìå,8,1,14.5,8,,,ñkìå,8,1,,0,1,73,8,1,4.8,8,1,54,8,,,1,990.0,8,1,992.6,8,1,,,0,,,,1,4.3,8,1,,8,1,,8,1
1987/1/9,-1.3,8,1,2.4,8,,,1,-3.8,8,,,1,,,0,1,,,0,,,,1,16.9,0,8,1,32.7,8,1,,,0,,,,1,,,0,1,3.3,8,1,10.1,8,,,ñkñkìå,8,1,13.0,8,,,ñkñkìå,8,1,,0,1,71,8,1,4.0,8,1,57,8,,,1,990.9,8,1,993.5,8,1,,,0,,,,1,2.5,8,1,,8,1,,8,1
1987/1/10,-0.8,8,1,1.5,8,,,1,-4.5,8,,,1,,,0,1,,,0,,,,1,17.3,0,8,1,30.4,8,1,,,0,,,,1,,,0,1,4.8,8,1,11.3,8,,,ñkìå,8,1,14.2,8,,,ñkìå,8,1,,0,1,66,8,1,3.7,8,1,54,8,,,1,990.3,8,1,992.9,8,1,,,0,,,,1,7.8,8,1,,8,1,,8,1
1987/1/11,-0.3,8,1,2.4,8,,,1,-2.9,8,,,1,,,0,1,,,0,,,,1,17.0,0,8,1,30.5,8,1,,,0,,,,1,,,0,1,3.7,8,1,7.6,8,,,ìå,8,1,9.0,8,,,ìå,8,1,,0,1,64,8,1,3.8,8,1,54,8,,,1,992.1,8,1,994.7,8,1,,,0,,,,1,5.3,8,1,,8,1,,8,1
1987/1/12,-2.2,8,1,0.0,8,,,1,-4.4,8,,,1,,,0,1,,,0,,,,1,4.5,0,8,1,19.9,8,1,,,0,,,,1,,,0,1,2.9,8,1,7.4,8,,,ñkñkìå,8,1,9.3,8,,,ñkñkìå,8,1,,0,1,75,8,1,3.9,8,1,63,8,,,1,985.1,8,1,987.7,8,1,,,0,,,,1,9.5,8,1,,8,1,,8,1
1987/1/13,-0.5,8,1,1.0,8,,,1,-2.6,8,,,1,,,0,1,,,0,,,,1,7.1,0,8,1,20.7,8,1,,,0,,,,1,,,0,1,7.5,8,1,15.5,8,,,ìåñkìå,8,1,19.2,8,,,ìåñkìå,8,1,,0,1,73,8,1,4.3,8,1,56,8,,,1,989.2,8,1,991.8,8,1,,,0,,,,1,10.0,8,1,,8,1,,8,1
1987/1/14,-0.2,8,1,3.5,8,,,1,-3.0,8,,,1,,,0,1,,,0,,,,1,17.8,0,8,1,31.6,8,1,,,0,,,,1,,,0,1,5.3,8,1,11.9,8,,,ìå,8,1,14.9,8,,,ìå,8,1,,0,1,57,8,1,3.5,8,1,35,8,,,1,995.7,8,1,998.3,8,1,,,0,,,,1,8.0,8,1,,8,1,,8,1
1987/1/15,1.3,8,1,4.5,8,,,1,-4.0,8,,,1,,,0,1,,,0,,,,1,20.2,0,8,1,31.9,8,1,,,0,,,,1,,,0,1,4.6,8,1,9.9,8,,,ìå,8,1,12.4,8,,,ìå,8,1,,0,1,52,8,1,3.5,8,1,35,8,,,1,994.5,8,1,997.1,8,1,,,0,,,,1,3.8,8,1,,8,1,,8,1
1987/1/16,2.5,8,1,6.3,8,,,1,-0.3,8,,,1,,,0,1,,,0,,,,1,20.6,0,8,1,31.0,8,1,,,0,,,,1,,,0,1,2.8,8,1,8.9,8,,,ñkìå,8,1,12.0,8,,,ìåñkìå,8,1,,0,1,56,8,1,4.2,8,1,43,8,,,1,997.0,8,1,999.5,8,1,,,0,,,,1,3.8,8,1,,8,1,,8,1
1987/1/17,1.9,8,1,5.3,8,,,1,-1.6,8,,,1,,,0,1,,,0,,,,1,18.2,0,8,1,31.8,8,1,,,0,,,,1,,,0,1,1.7,8,1,5.2,8,,,ìÏ,8,1,6.4,8,,,ìÏ,8,1,,0,1,52,8,1,3.7,8,1,41,8,,,1,1000.1,8,1,1002.7,8,1,,,0,,,,1,2.3,8,1,,8,1,,8,1
1987/1/18,1.1,8,1,4.5,8,,,1,-2.0,8,,,1,,,0,1,,,0,,,,1,12.9,0,8,1,26.7,8,1,,,0,,,,1,,,0,1,2.2,8,1,9.5,8,,,ñkñkìå,8,1,12.4,8,,,ñkìå,8,1,,0,1,71,8,1,4.6,8,1,54,8,,,1,996.3,8,1,998.9,8,1,,,0,,,,1,10.0,8,1,,8,1,,8,1
1987/1/19,1.6,8,1,4.3,8,,,1,-0.1,8,,,1,,,0,1,,,0,,,,1,10.8,0,8,1,21.8,8,1,,,0,,,,1,,,0,1,1.6,8,1,4.0,8,,,ìÏ,8,1,5.5,8,,,ìÏ,8,1,,0,1,75,8,1,5.1,8,1,50,8,,,1,998.6,8,1,1001.2,8,1,,,0,,,,1,9.5,8,1,,8,1,,8,1
1987/1/20,1.2,8,1,4.1,8,,,1,-2.5,8,,,1,,,0,1,,,0,,,,1,21.2,0,8,1,31.6,8,1,,,0,,,,1,,,0,1,3.5,8,1,11.5,8,,,ìåñkìå,8,1,14.2,8,,,ìåñkìå,8,1,,0,1,54,8,1,3.7,8,1,44,8,,,1,1001.8,8,1,1004.4,8,1,,,0,,,,1,0.8,8,1,,8,1,,8,1
1987/1/21,0.6,8,1,4.5,8,,,1,-3.0,8,,,1,,,0,1,,,0,,,,1,20.9,0,8,1,31.2,8,1,,,0,,,,1,,,0,1,1.5,8,1,6.7,8,,,ìåñkìå,8,1,8.7,8,,,ìåñkìå,8,1,,0,1,57,8,1,3.5,8,1,38,8,,,1,1001.0,8,1,1003.6,8,1,,,0,,,,1,0.0,8,1,,8,1,,8,1
1987/1/22,0.3,8,1,3.8,8,,,1,-3.4,8,,,1,,,0,1,,,0,,,,1,20.6,0,8,1,29.1,8,1,,,0,,,,1,,,0,1,1.6,8,1,4.2,8,,,ìåñkìå,8,1,6.1,8,,,ìÏìÏìå,8,1,,0,1,54,8,1,3.4,8,1,38,8,,,1,997.0,8,1,999.6,8,1,,,0,,,,1,0.0,8,1,,8,1,,8,1
1987/1/23,0.0,8,1,2.7,8,,,1,-3.1,8,,,1,,,0,1,,,0,,,,1,20.2,0,8,1,28.7,8,1,,,0,,,,1,,,0,1,1.7,8,1,6.0,8,,,ñkìå,8,1,8.3,8,,,ìåñkìå,8,1,,0,1,58,8,1,3.6,8,1,38,8,,,1,997.3,8,1,999.9,8,1,,,0,,,,1,2.3,8,1,,8,1,,8,1
1987/1/24,0.5,8,1,3.3,8,,,1,-3.2,8,,,1,,,0,1,,,0,,,,1,20.0,0,8,1,28.8,8,1,,,0,,,,1,,,0,1,1.4,8,1,7.7,8,,,ìå,8,1,9.4,8,,,ìå,8,1,,0,1,55,8,1,3.4,8,1,35,8,,,1,995.6,8,1,998.2,8,1,,,0,,,,1,1.8,8,1,,8,1,,8,1
1987/1/25,1.2,8,1,4.8,8,,,1,-1.6,8,,,1,,,0,1,,,0,,,,1,18.8,0,8,1,28.1,8,1,,,0,,,,1,,,0,1,1.9,8,1,6.3,8,,,ñkìå,8,1,9.4,8,,,ñkìå,8,1,,0,1,56,8,1,3.6,8,1,36,8,,,1,994.8,8,1,997.4,8,1,,,0,,,,1,1.3,8,1,,8,1,,8,1
1987/1/26,1.6,8,1,6.0,8,,,1,-2.4,8,,,1,,,0,1,,,0,,,,1,19.8,0,8,1,27.9,8,1,,,0,,,,1,,,0,1,2.7,8,1,9.2,8,,,ìåñkìå,8,1,11.1,8,,,ìåñkìå,8,1,,0,1,50,8,1,3.4,8,1,34,8,,,1,993.0,8,1,995.5,8,1,,,0,,,,1,0.5,8,1,,8,1,,8,1
1987/1/27,2.1,8,1,6.2,8,,,1,-1.8,8,,,1,,,0,1,,,0,,,,1,18.6,0,8,1,24.2,8,1,,,0,,,,1,,,0,1,5.6,8,1,11.5,8,,,ìå,8,1,14.3,8,,,ìå,8,1,,0,1,56,8,1,3.9,8,1,43,8,,,1,992.2,8,1,994.7,8,1,,,0,,,,1,4.8,8,1,,8,1,,8,1
1987/1/28,1.5,8,1,5.1,8,,,1,-2.2,8,,,1,,,0,1,,,0,,,,1,18.2,0,8,1,26.7,8,1,,,0,,,,1,,,0,1,5.3,8,1,12.0,8,,,ìåñkìå,8,1,15.6,8,,,ìåñkìå,8,1,,0,1,60,8,1,4.2,8,1,41,8,,,1,999.4,8,1,1002.0,8,1,,,0,,,,1,2.3,8,1,,8,1,,8,1
1987/1/29,-2.2,8,1,2.3,8,,,1,-6.4,8,,,1,,,0,1,,,0,,,,1,18.0,0,8,1,26.4,8,1,,,0,,,,1,,,0,1,1.6,8,1,3.8,8,,,êº,8,1,5.2,8,,,êºìÏêº,8,1,,0,1,74,8,1,3.8,8,1,43,8,,,1,998.4,8,1,1001.0,8,1,,,0,,,,1,2.5,8,1,,8,1,,8,1
1987/1/30,-1.5,8,1,0.3,8,,,1,-4.2,8,,,1,,,0,1,,,0,,,,1,8.2,0,8,1,17.1,8,1,,,0,,,,1,,,0,1,5.5,8,1,8.5,8,,,ñkìå,8,1,10.8,8,,,ñkìå,8,1,,0,1,73,8,1,3.9,8,1,56,8,,,1,997.8,8,1,1000.4,8,1,,,0,,,,1,7.0,8,1,,8,1,,8,1
1987/1/31,-1.5,8,1,-0.9,8,,,1,-1.9,8,,,1,,,0,1,,,0,,,,1,0.0,0,8,1,12.6,8,1,,,0,,,,1,,,0,1,7.4,8,1,10.8,8,,,ñkìå,8,1,13.0,8,,,ñkìå,8,1,,0,1,82,8,1,4.5,8,1,40,8,,,1,1001.2,8,1,1003.8,8,1,,,0,,,,1,10.0,8,1,,8,1,,8,1
1987/2/1,-1.3,8,1,-0.4,8,,,1,-2.3,8,,,1,,,0,1,,,0,,,,1,3.7,0,8,1,15.1,8,1,,,0,,,,1,,,0,1,6.8,8,1,10.9,8,,,ñkìå,8,1,13.2,8,,,ñkìå,8,1,,0,1,64,8,1,3.5,8,1,55,8,,,1,1005.9,8,1,1008.5,8,1,,,0,,,,1,10.0,8,1,,8,1,,8,1
1987/2/2,-2.4,8,1,-0.5,8,,,1,-4.5,8,,,1,,,0,1,,,0,,,,1,14.5,0,8,1,24.4,8,1,,,0,,,,1,,,0,1,1.9,8,1,5.3,8,,,ñkìå,8,1,6.1,8,,,ñkìå,8,1,,0,1,58,8,1,3.1,8,1,43,8,,,1,1005.6,8,1,1008.2,8,1,,,0,,,,1,5.8,8,1,,8,1,,8,1
1987/2/3,-2.5,8,1,-0.3,8,,,1,-6.1,8,,,1,,,0,1,,,0,,,,1,18.1,0,8,1,25.6,8,1,,,0,,,,1,,,0,1,2.2,8,1,7.6,8,,,ñkìå,8,1,9.3,8,,,ñkìå,8,1,,0,1,56,8,1,2.8,8,1,45,8,,,1,1005.3,8,1,1008.0,8,1,,,0,,,,1,1.8,8,1,,8,1,,8,1
1987/2/4,-0.7,8,1,2.0,8,,,1,-3.0,8,,,1,,,0,1,,,0,,,,1,13.3,0,8,1,22.8,8,1,,,0,,,,1,,,0,1,3.2,8,1,8.3,8,,,ñkìå,8,1,11.9,8,,,ñkìå,8,1,,0,1,62,8,1,3.6,8,1,49,8,,,1,1004.5,8,1,1007.1,8,1,,,0,,,,1,9.5,8,1,,8,1,,8,1
1987/2/5,-0.4,8,1,3.2,8,,,1,-3.8,8,,,1,,,0,1,,,0,,,,1,14.2,0,8,1,22.1,8,1,,,0,,,,1,,,0,1,5.7,8,1,11.4,8,,,ìå,8,1,13.8,8,,,ìå,8,1,,0,1,59,8,1,3.5,8,1,49,8,,,1,1000.9,8,1,1003.5,8,1,,,0,,,,1,8.8,8,1,,8,1,,8,1
1987/2/6,-1.7,8,1,1.1,8,,,1,-4.3,8,,,1,,,0,1,,,0,,,,1,14.8,0,8,1,21.3,8,1,,,0,,,,1,,,0,1,4.8,8,1,10.5,8,,,ñkìå,8,1,13.4,8,,,ñkìå,8,1,,0,1,57,8,1,3.1,8,1,41,8,,,1,1003.7,8,1,1006.3,8,1,,,0,,,,1,9.0,8,1,,8,1,,8,1
